polarity,model,corner,temperature_c,length_um,width_um,vgs_abs_v,vds_abs_v,vbs_abs_v,id_abs_a,vdsat_abs_v,vth_abs_v,gm_s,gds_s,saturated
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,0.8,0.2,3.0707e-09,0.045805,0.927383,5.14015e-08,4.46348e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,0.8,0.3,2.08286e-09,0.0457912,0.948929,3.58237e-08,3.06412e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,1.2,0.0,7.32733e-09,0.0466603,0.879705,1.17756e-07,9.09298e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,1.2,0.1,4.83417e-09,0.0460639,0.903901,7.90279e-08,6.10749e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,1.2,0.2,3.24222e-09,0.0458246,0.926668,5.41926e-08,4.15789e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,1.2,0.3,2.20073e-09,0.0458051,0.948214,3.77959e-08,2.86027e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,1.5,0.0,7.59589e-09,0.0466905,0.879169,1.21905e-07,8.8363e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,1.5,0.1,5.01469e-09,0.0460849,0.903365,8.18825e-08,5.94408e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,1.5,0.2,3.3652e-09,0.0458394,0.926131,5.61868e-08,4.05186e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.7,1.5,0.3,2.28538e-09,0.0458156,0.947678,3.92073e-08,2.79062e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.15,0.0,3.10719e-08,0.0577617,0.881583,5.07766e-07,1.20983e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.15,0.1,2.06647e-08,0.0541306,0.905779,3.39055e-07,7.86231e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.15,0.2,1.40366e-08,0.0516804,0.928546,2.30562e-07,5.27178e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.15,0.3,9.71405e-09,0.0500651,0.950092,1.59847e-07,3.62328e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.3,0.0,3.22932e-08,0.0578137,0.881315,5.27991e-07,6.45925e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.3,0.1,2.14782e-08,0.0541698,0.90551,3.52455e-07,4.36453e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.3,0.2,1.45912e-08,0.0517096,0.928277,2.39663e-07,3.00423e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.3,0.3,1.00995e-08,0.0500868,0.949824,1.66168e-07,2.10183e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.5,0.0,3.34417e-08,0.0578833,0.880957,5.45926e-07,5.2437e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.5,0.1,2.22586e-08,0.0542221,0.905153,3.64772e-07,3.57863e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.5,0.2,1.51305e-08,0.0517486,0.92792,2.4824e-07,2.48115e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.5,0.3,1.04779e-08,0.0501158,0.949466,1.72231e-07,1.74515e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.8,0.0,3.48953e-08,0.0579883,0.880421,5.68121e-07,4.54872e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.8,0.1,2.32546e-08,0.0543011,0.904616,3.80227e-07,3.12756e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.8,0.2,1.58231e-08,0.0518075,0.927383,2.59114e-07,2.18046e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,0.8,0.3,1.09662e-08,0.0501595,0.948929,1.79976e-07,1.54009e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,1.2,0.0,3.66247e-08,0.0581292,0.879705,5.94071e-07,4.15302e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,1.2,0.1,2.44474e-08,0.0544072,0.903901,3.98493e-07,2.87271e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,1.2,0.2,1.66567e-08,0.0518867,0.926668,2.72071e-07,2.01181e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,1.2,0.3,1.1556e-08,0.0502184,0.948214,1.89261e-07,1.42583e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,1.5,0.0,3.78463e-08,0.0582356,0.879169,6.12189e-07,4.00423e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,1.5,0.1,2.52938e-08,0.0544873,0.903365,4.1134e-07,2.77856e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,1.5,0.2,1.72502e-08,0.0519466,0.926131,2.81233e-07,1.9505e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.8,1.5,0.3,1.1977e-08,0.050263,0.947678,1.95853e-07,1.38489e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.15,0.0,1.53468e-07,0.0902394,0.881583,2.30163e-06,8.59895e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.15,0.1,1.06114e-07,0.0803671,0.905779,1.67978e-06,5.20521e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.15,0.2,7.35593e-08,0.0724894,0.928546,1.20609e-06,3.29515e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.15,0.3,5.13622e-08,0.0663472,0.950092,8.5926e-07,2.16512e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.3,0.0,1.6024e-07,0.0903657,0.881315,2.42214e-06,3.08662e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.3,0.1,1.10576e-07,0.0804752,0.90551,1.75838e-06,2.14776e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.3,0.2,7.65689e-08,0.0725797,0.928277,1.25872e-06,1.50533e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.3,0.3,5.34338e-08,0.066421,0.949824,8.95236e-07,1.06472e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.5,0.0,1.65502e-07,0.0905345,0.880957,2.49812e-06,2.32906e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.5,0.1,1.14291e-07,0.0806197,0.905153,1.81444e-06,1.66155e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.5,0.2,7.92017e-08,0.0727004,0.92792,1.29975e-06,1.18756e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.5,0.3,5.53122e-08,0.0665198,0.949466,9.25136e-07,8.52864e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.8,0.0,1.71797e-07,0.0907884,0.880421,2.58389e-06,1.92728e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.8,0.1,1.1882e-07,0.0808373,0.904616,1.87965e-06,1.39685e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.8,0.2,8.24613e-08,0.0728822,0.927383,1.34865e-06,1.01142e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,0.8,0.3,5.76663e-08,0.0666685,0.948929,9.61496e-07,7.3403e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,1.2,0.0,1.78984e-07,0.0911282,0.879705,2.67774e-06,1.69666e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,1.2,0.1,1.24063e-07,0.0811287,0.903901,1.95254e-06,1.24493e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,1.2,0.2,8.62781e-08,0.073126,0.926668,1.40431e-06,9.10649e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,1.2,0.3,6.04485e-08,0.0668682,0.948214,1.00349e-06,6.6638e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,1.5,0.0,1.83926e-07,0.0913841,0.879169,2.74048e-06,1.60543e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,1.5,0.1,1.27701e-07,0.0813483,0.903365,2.00196e-06,1.18555e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,1.5,0.2,8.89469e-08,0.0733099,0.926131,1.4425e-06,8.71811e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,0.9,1.5,0.3,6.24058e-08,0.0670189,0.947678,1.03259e-06,6.4071e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.15,0.0,5.5689e-07,0.150157,0.881583,5.83509e-06,8.81801e-07,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.15,0.1,4.3154e-07,0.135087,0.905779,5.06995e-06,5.26794e-07,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.15,0.2,3.29388e-07,0.121447,0.928546,4.26948e-06,3.13279e-07,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.15,0.3,2.4828e-07,0.109279,0.950092,3.49362e-06,1.89697e-07,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.3,0.0,6.02292e-07,0.150346,0.881315,6.74278e-06,1.27356e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.3,0.1,4.6048e-07,0.135267,0.90551,5.64964e-06,9.36573e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.3,0.2,3.48286e-07,0.121616,0.928277,4.64089e-06,6.91681e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.3,0.3,2.60953e-07,0.109436,0.949824,3.73665e-06,5.11902e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.5,0.0,6.21876e-07,0.150598,0.880957,6.97524e-06,8.10282e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.5,0.1,4.75352e-07,0.135508,0.905153,5.83595e-06,6.27921e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.5,0.2,3.59555e-07,0.121843,0.92792,4.78991e-06,4.83874e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.5,0.3,2.69468e-07,0.109645,0.949466,3.8552e-06,3.70804e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.8,0.0,6.42831e-07,0.150976,0.880421,7.19341e-06,6.18103e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.8,0.1,4.91789e-07,0.135869,0.904616,6.02048e-06,4.89838e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.8,0.2,3.72361e-07,0.122183,0.927383,4.94436e-06,3.85205e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,0.8,0.3,2.79379e-07,0.10996,0.948929,3.98291e-06,3.00621e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,1.2,0.0,6.65166e-07,0.151481,0.879705,7.40855e-06,5.1277e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,1.2,0.1,5.09641e-07,0.136352,0.903901,6.20744e-06,4.12971e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,1.2,0.2,3.8651e-07,0.122637,0.926668,5.10486e-06,3.2964e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,1.2,0.3,2.90501e-07,0.11038,0.948214,4.11874e-06,2.60786e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,1.5,0.0,6.79871e-07,0.151861,0.879169,7.54313e-06,4.70782e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,1.5,0.1,5.21534e-07,0.136715,0.903365,6.32639e-06,3.82278e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,1.5,0.2,3.96042e-07,0.122979,0.926131,5.20864e-06,3.07474e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.0,1.5,0.3,2.98069e-07,0.110696,0.947678,4.20791e-06,2.44953e-08,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.15,0.0,2.0978e-06,0.306508,0.881583,8.57931e-06,9.48224e-06,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.15,0.1,1.90955e-06,0.290138,0.905779,8.51592e-06,8.32264e-06,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.15,0.2,1.73175e-06,0.274362,0.928546,8.43459e-06,7.23842e-06,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.15,0.3,1.56354e-06,0.259131,0.950092,8.33118e-06,6.22598e-06,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.3,0.0,2.91839e-06,0.306727,0.881315,1.55037e-05,2.17342e-06,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.3,0.1,2.58937e-06,0.290359,0.90551,1.49691e-05,1.62113e-06,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.3,0.2,2.28739e-06,0.274583,0.928277,1.43468e-05,1.2042e-06,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.3,0.3,2.01115e-06,0.259352,0.949824,1.36488e-05,8.97586e-07,0
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.5,0.0,3.10422e-06,0.307019,0.880957,1.76876e-05,4.81558e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.5,0.1,2.7348e-06,0.290652,0.905153,1.66809e-05,4.08078e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.5,0.2,2.40245e-06,0.274878,0.92792,1.56887e-05,3.4714e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.5,0.3,2.10323e-06,0.259648,0.949466,1.47082e-05,2.96008e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.8,0.0,3.21215e-06,0.307457,0.880421,1.84138e-05,2.86182e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.8,0.1,2.82822e-06,0.291093,0.904616,1.73305e-05,2.51306e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.8,0.2,2.48341e-06,0.275321,0.927383,1.62725e-05,2.20677e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,0.8,0.3,2.17343e-06,0.260092,0.948929,1.52346e-05,1.93651e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,1.2,0.0,3.30838e-06,0.308041,0.879705,1.89595e-05,2.07321e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,1.2,0.1,2.91342e-06,0.29168,0.903901,1.78366e-05,1.84928e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,1.2,0.2,2.55884e-06,0.275911,0.926668,1.67424e-05,1.64848e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,1.2,0.3,2.24012e-06,0.260684,0.948214,1.56711e-05,1.46772e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,1.5,0.0,3.36589e-06,0.30848,0.879169,1.92583e-05,1.78466e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,1.5,0.1,2.96491e-06,0.292121,0.903365,1.81177e-05,1.6033e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,1.5,0.2,2.6049e-06,0.276353,0.926131,1.70071e-05,1.43919e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,0.42,1.2,1.5,0.3,2.28128e-06,0.261128,0.947678,1.59203e-05,1.29012e-07,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.15,0.0,5.3248e-11,0.0423546,0.921962,1.46778e-09,1.77743e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.15,0.1,2.48606e-11,0.0429923,0.946946,7.07881e-10,8.38133e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.15,0.2,1.18538e-11,0.0435682,0.9705,3.46206e-10,4.029e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.15,0.3,5.77154e-12,0.0440939,0.992833,1.71986e-10,1.97496e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.3,0.0,5.51881e-11,0.0423547,0.92159,1.52073e-09,1.07451e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.3,0.1,2.57757e-11,0.0429924,0.946574,7.33743e-10,5.07521e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.3,0.2,1.22937e-11,0.0435682,0.970128,3.58981e-10,2.44206e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.3,0.3,5.9871e-12,0.0440939,0.99246,1.78382e-10,1.19758e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.5,0.0,5.71394e-11,0.0423549,0.921094,1.57376e-09,9.06633e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.5,0.1,2.66989e-11,0.0429925,0.946077,7.59754e-10,4.29686e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.5,0.2,1.27385e-11,0.0435683,0.969631,3.71871e-10,2.07327e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.5,0.3,6.20552e-12,0.0440939,0.991964,1.84853e-10,1.01906e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.8,0.0,5.96962e-11,0.0423553,0.920349,1.64302e-09,8.12512e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.8,0.1,2.79129e-11,0.0429926,0.945333,7.9387e-10,3.86427e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.8,0.2,1.33252e-11,0.0435683,0.968887,3.88838e-10,1.86984e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,0.8,0.3,6.49422e-12,0.044094,0.99122,1.93393e-10,9.21218e-13,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,1.2,0.0,6.2834e-11,0.0423557,0.919357,1.72773e-09,7.64566e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,1.2,0.1,2.94078e-11,0.0429928,0.94434,8.35776e-10,3.64811e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,1.2,0.2,1.40495e-11,0.0435684,0.967895,4.09749e-10,1.76988e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,1.2,0.3,6.85147e-12,0.044094,0.990227,2.03948e-10,8.7384e-13,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,1.5,0.0,6.51043e-11,0.042356,0.918612,1.78887e-09,7.5103e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,1.5,0.1,3.04921e-11,0.042993,0.943596,8.66115e-10,3.5904e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,1.5,0.2,1.4576e-11,0.0435685,0.96715,4.24926e-10,1.74457e-12,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.5,1.5,0.3,7.11158e-12,0.044094,0.989483,2.11624e-10,8.62418e-13,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.15,0.0,7.0226e-10,0.0425327,0.921962,1.65512e-08,2.27722e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.15,0.1,3.69516e-10,0.0430869,0.946946,9.23966e-09,1.21472e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.15,0.2,1.94896e-10,0.0436184,0.9705,5.1256e-09,6.48593e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.15,0.3,1.03189e-10,0.0441206,0.992833,2.83004e-09,3.47089e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.3,0.0,7.26772e-10,0.0425344,0.92159,1.71151e-08,1.34253e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.3,0.1,3.82625e-10,0.0430879,0.946574,9.56048e-09,7.20282e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.3,0.2,2.0191e-10,0.043619,0.970128,5.30673e-09,3.86446e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.3,0.3,1.06948e-10,0.0441209,0.99246,2.93161e-09,2.07597e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.5,0.0,7.50963e-10,0.0425367,0.921094,1.76653e-08,1.11617e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.5,0.1,3.95642e-10,0.0430892,0.946077,9.87599e-09,6.02296e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.5,0.2,2.08912e-10,0.0436197,0.969631,5.48613e-09,3.24779e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.5,0.3,1.10719e-10,0.0441213,0.991964,3.03281e-09,1.75226e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.8,0.0,7.822e-10,0.0425402,0.920349,1.83695e-08,9.85646e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.8,0.1,4.12549e-10,0.0430911,0.945333,1.02827e-08,5.34973e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.8,0.2,2.18053e-10,0.0436208,0.968887,5.71885e-09,2.89953e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,0.8,0.3,1.15662e-10,0.0441219,0.99122,3.16484e-09,1.57121e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,1.2,0.0,8.19984e-10,0.0425449,0.919357,1.9214e-08,9.14384e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,1.2,0.1,4.33115e-10,0.0430938,0.94434,1.07737e-08,4.99003e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,1.2,0.2,2.29228e-10,0.0436222,0.967895,6.00159e-09,2.71752e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,1.2,0.3,1.2173e-10,0.0441227,0.990227,3.32612e-09,1.47861e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,1.5,0.0,8.47017e-10,0.0425485,0.918612,1.98141e-08,8.90553e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,1.5,0.1,4.47892e-10,0.0430958,0.943596,1.11245e-08,4.87546e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,1.5,0.2,2.37287e-10,0.0436234,0.96715,6.20452e-09,2.66258e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.6,1.5,0.3,1.2612e-10,0.0441234,0.989483,3.44234e-09,1.45221e-11,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.7,0.15,0.0,5.75933e-09,0.0438738,0.921962,1.08319e-07,1.81665e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.7,0.15,0.1,3.46453e-09,0.0439193,0.946946,6.87657e-08,1.101e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.7,0.15,0.2,2.08978e-09,0.0441322,0.9705,4.39372e-08,6.70521e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.7,0.15,0.3,1.25879e-09,0.0444355,0.992833,2.80545e-08,4.08259e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.7,0.3,0.0,5.95029e-09,0.0438842,0.92159,1.11843e-07,1.02762e-09,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.7,0.3,0.1,3.58074e-09,0.043926,0.946574,7.10179e-08,6.2776e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.7,0.3,0.2,2.16081e-09,0.0441366,0.970128,4.53911e-08,3.85087e-10,1
pmos,sky130_fd_pr__pfet_01v8,tt,27.0,0.5,1.0,0.7,0.3,0.3,1.30218e-09,0.0444384,0.99246,2.8995e-08,2.36071e-10,1
